entrez_gene_symbol	gene_long_name	interaction_claim_source	interaction_types	drug_name	drug_primary_name
GRIN1	glutamate receptor, ionotropic, N-methyl D-aspartate 1	DrugBank	n/a	DB03929	D-SERINE
GRIN1	glutamate receptor, ionotropic, N-methyl D-aspartate 1	DrugBank	n/a	DB00142	L-GLUTAMIC ACID
GRIN1	glutamate receptor, ionotropic, N-methyl D-aspartate 1	DrugBank	antagonist	DB01173	ORPHENADRINE
GRIN1	glutamate receptor, ionotropic, N-methyl D-aspartate 1	DrugBank	n/a	DB01931	DCKA, 5,7-DICHLOROKYNURENIC ACID
GRIN1	glutamate receptor, ionotropic, N-methyl D-aspartate 1	DrugBank	antagonist	DB00454	MEPERIDINE
GRIN1	glutamate receptor, ionotropic, N-methyl D-aspartate 1	DrugBank	n/a	DB04620	CYCLOLEUCINE
CYC1	cytochrome c-1	DrugBank	n/a	DB08690	UBIQUINONE-2
CYC1	cytochrome c-1	DrugBank	n/a	DB07763	(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE
CYC1	cytochrome c-1	DrugBank	n/a	DB04799	5-N-UNDECYL-6-HYDROXY-4,7-DIOXOBENZOTHIAZOLE
CYC1	cytochrome c-1	DrugBank	n/a	DB04141	2-HEXYLOXY-6-HYDROXYMETHYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL
CYC1	cytochrome c-1	DrugBank	n/a	DB07778	FAMOXADONE
CYC1	cytochrome c-1	DrugBank	n/a	DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE
CYC1	cytochrome c-1	DrugBank	n/a	DB07401	METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE
CYC1	cytochrome c-1	DrugBank	n/a	DB08453	2-NONYL-4-HYDROXYQUINOLINE N-OXIDE
CYC1	cytochrome c-1	DrugBank	n/a	DB07636	5-HEPTYL-6-HYDROXY-1,3-BENZOTHIAZOLE-4,7-DIONE
BCAT1	branched chain amino-acid transaminase 1, cytosolic	DrugBank	n/a	DB00142	L-GLUTAMIC ACID
BCAT1	branched chain amino-acid transaminase 1, cytosolic	DrugBank	n/a	DB00149	L-LEUCINE
BCAT1	branched chain amino-acid transaminase 1, cytosolic	DrugBank	cofactor	DB00114	PYRIDOXAL PHOSPHATE
BCAT1	branched chain amino-acid transaminase 1, cytosolic	DrugBank	n/a	DB07544	N'-(5-CHLOROBENZOFURAN-2-CARBONYL)-2-(TRIFLUOROMETHYL)BENZENESULFONOHYDRAZIDE
BCAT1	branched chain amino-acid transaminase 1, cytosolic	DrugBank	n/a	DB00167	L-ISOLEUCINE
BCAT1	branched chain amino-acid transaminase 1, cytosolic	DrugBank	n/a	DB00161	L-VALINE
UGT1A9	UDP glucuronosyltransferase 1 family, polypeptide A9	DrugBank	n/a	DB04824	PHENOLPHTHALEIN
UGT1A9	UDP glucuronosyltransferase 1 family, polypeptide A9	DrugBank	n/a	DB04552	NIFLUMIC ACID
UGT1A9	UDP glucuronosyltransferase 1 family, polypeptide A9	PharmGKB	n/a	PA451141	PROPOFOL
UGT1A9	UDP glucuronosyltransferase 1 family, polypeptide A9	PharmGKB	n/a	PA450164	LAMOTRIGINE
UGT1A9	UDP glucuronosyltransferase 1 family, polypeptide A9	PharmGKB	n/a	PA130620651	ANTHRACYCLINES AND RELATED SUBSTANCES
UGT1A9	UDP glucuronosyltransferase 1 family, polypeptide A9	PharmGKB	n/a	PA131890628	TRANILAST
UGT1A9	UDP glucuronosyltransferase 1 family, polypeptide A9	PharmGKB	n/a	PA452604	XENOBIOTICS
UGT1A9	UDP glucuronosyltransferase 1 family, polypeptide A9	PharmGKB	n/a	PA165110775	SN-38
MMP26	matrix metallopeptidase 26	DrugBank	inhibitor	DB00786	MARIMASTAT
COX7C	cytochrome c oxidase subunit VIIc	DrugBank	n/a	DB04464	N-FORMYLMETHIONINE
COX7C	cytochrome c oxidase subunit VIIc	DrugBank	n/a	DB02659	CHOLIC ACID
GRIA1	glutamate receptor, ionotropic, AMPA 1	DrugBank	antagonist	DB01174	PHENOBARBITAL
GRIA1	glutamate receptor, ionotropic, AMPA 1	DrugBank	antagonist	DB01028	METHOXYFLURANE
GRIA1	glutamate receptor, ionotropic, AMPA 1	DrugBank	n/a	DB00142	L-GLUTAMIC ACID
GRIA1	glutamate receptor, ionotropic, AMPA 1	DrugBank	antagonist	DB01236	SEVOFLURANE
GRIA1	glutamate receptor, ionotropic, AMPA 1	DrugBank	antagonist	DB00753	ISOFLURANE
GRIA1	glutamate receptor, ionotropic, AMPA 1	DrugBank	antagonist	DB00228	ENFLURANE
GRIA1	glutamate receptor, ionotropic, AMPA 1	DrugBank	antagonist	DB01189	DESFLURANE
GRIA1	glutamate receptor, ionotropic, AMPA 1	TEND	n/a	ENFLURANE	ENFLURANE
GRIA1	glutamate receptor, ionotropic, AMPA 1	TEND	n/a	PHENOBARBITAL	PHENOBARBITAL
GRIA1	glutamate receptor, ionotropic, AMPA 1	TEND	n/a	DESFLURANE	DESFLURANE
GRIA1	glutamate receptor, ionotropic, AMPA 1	TEND	n/a	ISOFLURANE	ISOFLURANE
GRIA1	glutamate receptor, ionotropic, AMPA 1	TEND	n/a	SEVOFLURANE	SEVOFLURANE
GRIA1	glutamate receptor, ionotropic, AMPA 1	PharmGKB	n/a	PA164713257	SELECTIVE SEROTONIN REUPTAKE INHIBITORS
GRIA1	glutamate receptor, ionotropic, AMPA 1	TTD	binder	DCL000801	FARAMPATOR
GPR18	G protein-coupled receptor 18	DrugBank	n/a	DB00145	GLYCINE
CLPP	ClpP caseinolytic peptidase, ATP-dependent, proteolytic subunit homolog (E. coli)	DrugBank	n/a	DB04464	N-FORMYLMETHIONINE
PDE4C	phosphodiesterase 4C, cAMP-specific	DrugBank	inhibitor	DB05266	IBUDILAST
PDE4C	phosphodiesterase 4C, cAMP-specific	DrugBank	inducer	DB01088	ILOPROST
PDE4C	phosphodiesterase 4C, cAMP-specific	DrugBank	n/a	DB01791	PICLAMILAST
PDE4C	phosphodiesterase 4C, cAMP-specific	DrugBank	inhibitor	DB00920	KETOTIFEN
PDE4C	phosphodiesterase 4C, cAMP-specific	DrugBank	inhibitor	DB00651	DYPHYLLINE
PDE4C	phosphodiesterase 4C, cAMP-specific	TEND	n/a	DYPHYLLINE	DYPHYLLINE
PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	DrugBank	other/unknown	DB00297	BUPIVACAINE
PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	DrugBank	agonist	DB01088	ILOPROST
PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	DrugBank	agonist	DB00917	DINOPROSTONE
PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	DrugBank	agonist	DB00770	ALPROSTADIL
PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	DrugBank	agonist	DB00905	BIMATOPROST
PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	DrugBank	agonist	DB00429	CARBOPROST TROMETHAMINE
PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	TEND	n/a	CARBOPROST TROMETHAMINE	CARBOPROST TROMETHAMINE
PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	TEND	n/a	ILOPROST	ILOPROST
PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	TEND	n/a	ALPROSTADIL	ALPROSTADIL
PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	TEND	n/a	DINOPROSTONE	DINOPROSTONE
EDNRA	endothelin receptor type A	DrugBank	antagonist	DB00559	BOSENTAN
EDNRA	endothelin receptor type A	DrugBank	n/a	DB04674	2-HYDROXY-3,5-DIIODOBENZOIC ACID
EDNRA	endothelin receptor type A	DrugBank	antagonist	DB06268	SITAXENTAN
EDNRA	endothelin receptor type A	TEND	n/a	AMBRISENTAN	AMBRISENTAN
EDNRA	endothelin receptor type A	TEND	n/a	BOSENTAN	BOSENTAN
EDNRA	endothelin receptor type A	TALC	antagonist	ZIBOTENTAN	ZIBOTENTAN
EDNRA	endothelin receptor type A	TTD	antagonist	DCL000710	AVOSENTAN
EDNRA	endothelin receptor type A	TTD	antagonist	DAP001520	SITAXSENTAN
EDNRA	endothelin receptor type A	TTD	antagonist	DAP001441	AMBRISENTAN
EDNRA	endothelin receptor type A	TTD	antagonist	DAP000030	BOSENTAN
EDNRA	endothelin receptor type A	TTD	antagonist	DCL000296	ATRASENTAN
EDNRA	endothelin receptor type A	TTD	antagonist	DCL000593	PF-1228305
EDNRA	endothelin receptor type A	TTD	antagonist	DCL000665	ZIBOTENTAN
SLC1A3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	DrugBank	n/a	DB00142	L-GLUTAMIC ACID
CYP4A11	cytochrome P450, family 4, subfamily A, polypeptide 11	DrugBank	n/a	DB00157	NADH
TUBA1C	tubulin, alpha 1c	DrugBank	n/a	DB01873	EPOTHILONE D
TUBA1C	tubulin, alpha 1c	DrugBank	n/a	DB03010	EPOTHILONE B
TUBA1C	tubulin, alpha 1c	DrugBank	n/a	DB07574	2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE
FPGS	folylpolyglutamate synthase	PharmGKB	n/a	PA450428	METHOTREXATE
FPGS	folylpolyglutamate synthase	DrugBank	antagonist	DB00293	RALTITREXED
FPGS	folylpolyglutamate synthase	DrugBank	n/a	DB00142	L-GLUTAMIC ACID
FCER2	Fc fragment of IgE, low affinity II, receptor for (CD23)	PharmGKB	n/a	PA448681	BUDESONIDE
FCER2	Fc fragment of IgE, low affinity II, receptor for (CD23)	PharmGKB	n/a	PA10832	CORTICOSTEROIDS
FMO2	flavin containing monooxygenase 2 (non-functional)	PharmGKB	n/a	PA130620651	ANTHRACYCLINES AND RELATED SUBSTANCES
CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal)	TEND	n/a	NICOTINE	NICOTINE
CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal)	TEND	n/a	PENTOLINIUM	PENTOLINIUM
CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal)	TEND	n/a	TRIMETHAPHAN	TRIMETHAPHAN
CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal)	TTD	antagonist	DCL000678	ACV-1
CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal)	DrugBank	allosteric modulator	DB00674	GALANTAMINE
CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal)	DrugBank	agonist	DB00184	NICOTINE
CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal)	DrugBank	antagonist	DB00333	METHADONE
CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal)	DrugBank	antagonist	DB01161	CHLOROPROCAINE
CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal)	DrugBank	agonist	DB00202	SUCCINYLCHOLINE
CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal)	DrugBank	antagonist	DB01116	TRIMETHAPHAN
CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal)	DrugBank	antagonist	DB01090	PENTOLINIUM
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	DOXAZOSIN	DOXAZOSIN
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	DEBRISOQUIN	DEBRISOQUIN
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	ALFUZOSIN	ALFUZOSIN
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	BETHANIDINE	BETHANIDINE
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	SERTINDOLE	SERTINDOLE
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	METHOTRIMEPRAZINE	METHOTRIMEPRAZINE
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	TAMSULOSIN	TAMSULOSIN
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	NOREPINEPHRINE	NOREPINEPHRINE
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	PRAZOSIN	PRAZOSIN
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	TERAZOSIN	TERAZOSIN
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	DAPIPRAZOLE	DAPIPRAZOLE
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	PROMAZINE	PROMAZINE
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	PROPIOMAZINE	PROPIOMAZINE
ADRA1D	adrenoceptor alpha 1D	TEND	n/a	PROPERICIAZINE	PROPERICIAZINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	agonist	DB01186	PERGOLIDE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00321	AMITRIPTYLINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	agonist	DB06262	DROXIDOPA
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB01142	DOXEPIN
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00346	ALFUZOSIN
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00668	EPINEPHRINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB01224	QUETIAPINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	agonist	DB01200	BROMOCRIPTINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB01403	METHOTRIMEPRAZINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	agonist	DB00368	NOREPINEPHRINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00458	IMIPRAMINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00298	DAPIPRAZOLE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00540	NORTRIPTYLINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00420	PROMAZINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00457	PRAZOSIN
ADRA1D	adrenoceptor alpha 1D	DrugBank	partial agonist	DB00696	ERGOTAMINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	n/a	DB06144	SERTINDOLE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB01162	TERAZOSIN
ADRA1D	adrenoceptor alpha 1D	DrugBank	n/a	DB00388	PHENYLEPHRINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	agonist	DB06694	XYLOMETAZOLINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00777	PROPIOMAZINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00622	NICARDIPINE
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00590	DOXAZOSIN
ADRA1D	adrenoceptor alpha 1D	DrugBank	antagonist	DB00706	TAMSULOSIN
ADRA1D	adrenoceptor alpha 1D	TTD	antagonist	DAP000381	DOXAZOSIN
ADRA1D	adrenoceptor alpha 1D	TTD	antagonist	DAP000370	ALFUZOSIN
ADRA1D	adrenoceptor alpha 1D	TTD	antagonist	DAP000371	TERAZOSIN
INSR	insulin receptor	TEND	n/a	INSULIN	INSULIN
INSR	insulin receptor	TTD	binder	DAP000802	INSULIN RECOMBINANT
INSR	insulin receptor	TTD	binder	DAP001091	INSULIN-GLARGINE
INSR	insulin receptor	TTD	binder	DAP000822	INSULIN-LISPRO
INSR	insulin receptor	TTD	binder	DAP001088	INSULIN GLARGINE RECOMBINANT
INSR	insulin receptor	TTD	binder	DAP001092	INSULIN-ASPART
INSR	insulin receptor	TTD	binder	DAP001089	INSULIN, PORCINE
INSR	insulin receptor	TTD	stimulator	DAP001495	MEGLITINIDES
INSR	insulin receptor	TTD	binder	DAP001093	INSULIN-GLULISINE
INSR	insulin receptor	TTD	binder	DAP000803	INSULIN LYSPRO RECOMBINANT
INSR	insulin receptor	TTD	binder	DAP001090	INSULIN-DETEMIR
INSR	insulin receptor	DrugBank	agonist	DB01306	INSULIN ASPART
INSR	insulin receptor	DrugBank	binder	DB00071	INSULIN, PORCINE
INSR	insulin receptor	DrugBank	n/a	DB08513	[4-({5-(AMINOCARBONYL)-4-[(3-METHYLPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENYL]ACETIC ACID
INSR	insulin receptor	DrugBank	n/a	DB01277	MECASERMIN
INSR	insulin receptor	DrugBank	agonist	DB01307	INSULIN DETEMIR
INSR	insulin receptor	DrugBank	agonist	DB01309	INSULIN GLULISINE
INSR	insulin receptor	DrugBank	agonist	DB00046	INSULIN LISPRO
INSR	insulin receptor	DrugBank	agonist	DB00030	INSULIN RECOMBINANT
INSR	insulin receptor	DrugBank	n/a	DB03909	ADENOSINE-5'-[BETA, GAMMA-METHYLENE]TRIPHOSPHATE
INSR	insulin receptor	DrugBank	agonist	DB00047	INSULIN GLARGINE
SCLY	selenocysteine lyase	DrugBank	cofactor	DB00114	PYRIDOXAL PHOSPHATE
SCLY	selenocysteine lyase	DrugBank	cofactor	DB00114	PYRIDOXAL PHOSPHATE
MAPK8	mitogen-activated protein kinase 8	DrugBank	n/a	DB07272	N-(4-AMINO-5-CYANO-6-ETHOXYPYRIDIN-2-YL)-2-(4-BROMO-2,5-DIMETHOXYPHENYL)ACETAMIDE
MAPK8	mitogen-activated protein kinase 8	DrugBank	n/a	DB01782	2,6-DIHYDROANTHRA/1,9-CD/PYRAZOL-6-ONE
MAPK8	mitogen-activated protein kinase 8	DrugBank	n/a	DB07276	5-CYANO-N-(2,5-DIMETHOXYBENZYL)-6-ETHOXYPYRIDINE-2-CARBOXAMIDE
MAPK8	mitogen-activated protein kinase 8	DrugBank	n/a	DB07268	2-({2-[(3-HYDROXYPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)BENZAMIDE
MAPK8	mitogen-activated protein kinase 8	DrugBank	n/a	DB07218	6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE
MAPK8	mitogen-activated protein kinase 8	DrugBank	n/a	DB07845	2-FLUORO-6-{[2-({2-METHOXY-4-[(METHYLSULFONYL)METHYL]PHENYL}AMINO)-7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL]AMINO}BENZAMIDE
MAPK8	mitogen-activated protein kinase 8	TTD	inhibitor	DCL000038	AM-111
MAPK8	mitogen-activated protein kinase 8	TTD	inhibitor	DCL000079	CC-401
MAPK8	mitogen-activated protein kinase 8	PharmGKB	n/a	PA7000	SORAFENIB
GRIK4	glutamate receptor, ionotropic, kainate 4	DrugBank	n/a	DB00142	L-GLUTAMIC ACID
GRIK4	glutamate receptor, ionotropic, kainate 4	PharmGKB	n/a	PA452229	ANTIDEPRESSANTS
GRIK4	glutamate receptor, ionotropic, kainate 4	PharmGKB	n/a	PA449015	CITALOPRAM
CLC	Charcot-Leyden crystal protein	DrugBank	n/a	DB02983	PARA-MERCURY-BENZENESULFONIC ACID
CLC	Charcot-Leyden crystal protein	DrugBank	n/a	DB02967	N-ETHYLMALEIMIDE
CLC	Charcot-Leyden crystal protein	DrugBank	n/a	DB02687	BETA-D-MANNOSE
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	inhibitor	DB00661	VERAPAMIL
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	n/a	DB00653	MAGNESIUM SULFATE
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	inhibitor	DB06712	NILVADIPINE
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	inhibitor	DB01115	NIFEDIPINE
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	inhibitor	DB01388	MIBEFRADIL
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	inhibitor	DB00393	NIMODIPINE
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	inhibitor	DB00270	ISRADIPINE
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	inhibitor	DB00381	AMLODIPINE
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	inhibitor	DB01054	NITRENDIPINE
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	inhibitor	DB00568	CINNARIZINE
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	inhibitor	DB01023	FELODIPINE
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	DrugBank	inhibitor	DB00401	NISOLDIPINE
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	PharmGKB	n/a	PA448871	CELECOXIB
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	TEND	n/a	VERAPAMIL	VERAPAMIL
S1PR1	sphingosine-1-phosphate receptor 1	TEND	n/a	FINGOLIMOD	FINGOLIMOD
S1PR1	sphingosine-1-phosphate receptor 1	TTD	inhibitor	DCL001127	GILENIA
S1PR1	sphingosine-1-phosphate receptor 1	TTD	modulator	DCL000804	FINGOLIMOD
S1PR1	sphingosine-1-phosphate receptor 1	TTD	agonist	DCL000605	R3477
S1PR1	sphingosine-1-phosphate receptor 1	TTD	modulator	DCL000808	FTY720
TRPV3	transient receptor potential cation channel, subfamily V, member 3	TEND	n/a	MENTHOL	MENTHOL
TRPV3	transient receptor potential cation channel, subfamily V, member 3	DrugBank	inducer	DB00825	MENTHOL
MPL	myeloproliferative leukemia virus oncogene	TEND	n/a	ELTROMBOPAG	ELTROMBOPAG
MPL	myeloproliferative leukemia virus oncogene	TEND	n/a	ROMIPLOSTIM	ROMIPLOSTIM
MPL	myeloproliferative leukemia virus oncogene	TTD	agonist	DCL000222	SB-559448
MPL	myeloproliferative leukemia virus oncogene	TTD	agonist	DAP001447	REVOLADE/PROMACTA
MPL	myeloproliferative leukemia virus oncogene	TTD	agonist	DCL000792	ELTROMBOPAG
MPL	myeloproliferative leukemia virus oncogene	TTD	agonist	DCL000247	THROMBOPOIETIN
MPL	myeloproliferative leukemia virus oncogene	TTD	agonist	DCL000686	AKR-501
MPL	myeloproliferative leukemia virus oncogene	TTD	agonist	DCL000960	RHTPO
MPL	myeloproliferative leukemia virus oncogene	TTD	agonist	DCL000866	LGD-4665
MPL	myeloproliferative leukemia virus oncogene	TTD	agonist	DCL000659	TOTROMBOPAG
RET	ret proto-oncogene	TALC	inhibitor	REGORAFENIB	REGORAFENIB
RET	ret proto-oncogene	TALC	inhibitor	MOTESANIB	MOTESANIB
RET	ret proto-oncogene	TALC	inhibitor	VANDETANIB	VANDETANIB
RET	ret proto-oncogene	TALC	inhibitor	LENVATINIB	LENVATINIB
RET	ret proto-oncogene	TALC	inhibitor	SUNITINIB	SUNITINIB
RET	ret proto-oncogene	TALC	inhibitor	AMUVATINIB	AMUVATINIB
RET	ret proto-oncogene	TALC	inhibitor	AT9283	AT9283
RET	ret proto-oncogene	TALC	inhibitor	CABOZANTINIB	CABOZANTINIB
RET	ret proto-oncogene	DrugBank	inhibitor	DB00619	IMATINIB
RET	ret proto-oncogene	TTD	inhibitor	DCL000350	VANDETANIB
RET	ret proto-oncogene	TTD	inhibitor	DAP000006	SORAFENIB
RET	ret proto-oncogene	TEND	n/a	IMATINIB	IMATINIB
RET	ret proto-oncogene	TEND	n/a	SUNITINIB	SUNITINIB
RET	ret proto-oncogene	DrugBank	n/a	DB08764	4-BROMO-2-FLUORO-N-[(4E)-6-METHOXY-7-[(1-METHYLPIPERIDIN-4-YL)METHOXY]QUINAZOLIN-4(1H)-YLIDENE]ANILINE
RET	ret proto-oncogene	DrugBank	n/a	DB01809	1-TER-BUTYL-3-P-TOLYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4-YLAMINE
SDS	serine dehydratase	DrugBank	cofactor	DB00114	PYRIDOXAL PHOSPHATE
SDS	serine dehydratase	DrugBank	n/a	DB00133	L-SERINE
MMP7	matrix metallopeptidase 7 (matrilysin, uterine)	DrugBank	antagonist	DB00786	MARIMASTAT
MMP7	matrix metallopeptidase 7 (matrilysin, uterine)	DrugBank	n/a	DB08493	5-METHYL-3-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YLCARBAMOYL)-HEXANOIC ACID
MMP7	matrix metallopeptidase 7 (matrilysin, uterine)	DrugBank	n/a	DB08489	N4-HYDROXY-2-ISOBUTYL-N1-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YL)-SUCCINAMIDE
MMP7	matrix metallopeptidase 7 (matrilysin, uterine)	DrugBank	n/a	DB08170	(1R)-N,6-DIHYDROXY-7-METHOXY-2-[(4-METHOXYPHENYL)SULFONYL]-1,2,3,4-TETRAHYDROISOQUINOLINE-1-CARBOXAMIDE
MMP7	matrix metallopeptidase 7 (matrilysin, uterine)	TTD	inhibitor	DCL000005	MARIMASTAT
MMP7	matrix metallopeptidase 7 (matrilysin, uterine)	TTD	inhibitor	DCL000003	BMS 275291
MMP7	matrix metallopeptidase 7 (matrilysin, uterine)	TTD	inhibitor	DCL000014	BB-3644
MMP7	matrix metallopeptidase 7 (matrilysin, uterine)	TTD	inhibitor	DPR000163	BATIMASTAT
MMP7	matrix metallopeptidase 7 (matrilysin, uterine)	TTD	inhibitor	DCL000004	PRINOMASTAT
DHRS4L2	dehydrogenase/reductase (SDR family) member 4 like 2	DrugBank	n/a	DB01907	NICOTINAMIDE-ADENINE-DINUCLEOTIDE
DHRS4L2	dehydrogenase/reductase (SDR family) member 4 like 2	DrugBank	n/a	DB04200	MATAIRESINOL
GUSB	glucuronidase, beta	DrugBank	n/a	DB02944	ALPHA-D-MANNOSE
SLC25A12	solute carrier family 25 (aspartate/glutamate carrier), member 12	DrugBank	n/a	DB00128	L-ASPARTIC ACID
SLC25A13	solute carrier family 25 (aspartate/glutamate carrier), member 13	DrugBank	n/a	DB00128	L-ASPARTIC ACID
POLK	polymerase (DNA directed) kappa	DrugBank	n/a	DB07652	1-[2-DEOXYRIBOFURANOSYL]-2,4-DIFLUORO-5-METHYL-BENZENE-5'MONOPHOSPHATE
POLK	polymerase (DNA directed) kappa	DrugBank	n/a	DB08237	2'-DEOXY-N-(NAPHTHALEN-1-YLMETHYL)GUANOSINE 5'-(DIHYDROGEN PHOSPHATE)
POLK	polymerase (DNA directed) kappa	DrugBank	n/a	DB07435	1,2,3-TRIHYDROXY-1,2,3,4-TETRAHYDROBENZO[A]PYRENE
PLK1	polo-like kinase 1	DrugBank	n/a	DB06963	3-[3-(3-METHYL-6-{[(1S)-1-PHENYLETHYL]AMINO}-1H-PYRAZOLO[4,3-C]PYRIDIN-1-YL)PHENYL]PROPANAMIDE
PLK1	polo-like kinase 1	DrugBank	n/a	DB07789	1-[5-METHYL-2-(TRIFLUOROMETHYL)FURAN-3-YL]-3-[(2Z)-5-(2-{[6-(1H-1,2,4-TRIAZOL-3-YLAMINO)PYRIMIDIN-4-YL]AMINO}ETHYL)-1,3-THIAZOL-2(3H)-YLIDENE]UREA
PLK1	polo-like kinase 1	DrugBank	n/a	DB06897	3-[3-CHLORO-5-(5-{[(1S)-1-PHENYLETHYL]AMINO}ISOXAZOLO[5,4-C]PYRIDIN-3-YL)PHENYL]PROPAN-1-OL
